  304  1023  1266	RPs/Img: 89.06	IOU: 62.09%	Recall:80.81%
  305  1029  1275	RPs/Img: 89.19	IOU: 62.01%	Recall:80.71%
  306  1029  1276	RPs/Img: 89.07	IOU: 61.99%	Recall:80.64%
  307  1030  1277	RPs/Img: 88.87	IOU: 62.00%	Recall:80.66%
  308  1035  1283	RPs/Img: 89.02	IOU: 62.01%	Recall:80.67%
  309  1038  1286	RPs/Img: 88.81	IOU: 62.03%	Recall:80.72%
  310  1041  1289	RPs/Img: 88.68	IOU: 62.04%	Recall:80.76%
  311  1042  1290	RPs/Img: 88.50	IOU: 62.05%	Recall:80.78%
  312  1046  1294	RPs/Img: 88.41	IOU: 62.04%	Recall:80.83%
  313  1050  1298	RPs/Img: 88.50	IOU: 62.08%	Recall:80.89%
  314  1055  1304	RPs/Img: 88.30	IOU: 62.05%	Recall:80.90%
  315  1057  1306	RPs/Img: 88.07	IOU: 62.06%	Recall:80.93%
  316  1058  1307	RPs/Img: 87.96	IOU: 62.06%	Recall:80.95%
  317  1062  1315	RPs/Img: 88.29	IOU: 62.01%	Recall:80.76%
  318  1063  1316	RPs/Img: 88.10	IOU: 62.02%	Recall:80.78%
  319  1064  1317	RPs/Img: 88.00	IOU: 62.04%	Recall:80.79%
  320  1065  1318	RPs/Img: 87.76	IOU: 62.03%	Recall:80.80%
  321  1067  1320	RPs/Img: 87.80	IOU: 62.02%	Recall:80.83%
  322  1071  1324	RPs/Img: 87.78	IOU: 62.06%	Recall:80.89%
  323  1081  1335	RPs/Img: 88.13	IOU: 62.07%	Recall:80.97%
  324  1083  1337	RPs/Img: 88.00	IOU: 62.08%	Recall:81.00%
  325  1085  1339	RPs/Img: 87.96	IOU: 62.09%	Recall:81.03%
  326  1088  1343	RPs/Img: 87.79	IOU: 62.06%	Recall:81.01%
  327  1091  1346	RPs/Img: 87.69	IOU: 62.07%	Recall:81.05%
  328  1093  1348	RPs/Img: 87.72	IOU: 62.08%	Recall:81.08%
  329  1097  1352	RPs/Img: 87.59	IOU: 62.08%	Recall:81.14%
  330  1112  1370	RPs/Img: 88.11	IOU: 62.07%	Recall:81.17%
  331  1115  1374	RPs/Img: 88.22	IOU: 62.05%	Recall:81.15%
  332  1119  1381	RPs/Img: 88.58	IOU: 62.02%	Recall:81.03%
  333  1120  1383	RPs/Img: 88.40	IOU: 62.03%	Recall:80.98%
  334  1128  1398	RPs/Img: 88.76	IOU: 61.92%	Recall:80.69%
  335  1131  1401	RPs/Img: 88.73	IOU: 61.94%	Recall:80.73%
